source,author,title,description,url,urlToImage,publishedAt,content,Sentiment
"{'id': None, 'name': 'Gameswelt.de'}",Tobias Simon,PlayStation VR 2 - Sony kündigt dauerhafte Preissenkung an!,Verleiht das dem VR-Headset neuen Schwung?,https://www.gameswelt.de/playstation-vr-2/news/sony-kuendigt-dauerhafte-preissenkung-an-329800,https://img.gameswelt.de/public/images/202303/f1a428d45e421a0fec566c659c52129c.png,2025-02-27T15:25:00Z,"Das VR-Headset PlayStation VR 2 fristet weiter eher ein Nischendasein, doch Sony möchte der Hardware nun scheinbar neues Leben einhauchen - dank einer dauerhaften Preissenkung!
PlayStation VR 2 ist … [+1406 chars]",0.0
"{'id': None, 'name': 'Les Numériques'}",Aymeric Geoffre-Rouland,"Actualité : PlayStation Portal : voici la liste des jeux jouables sans PS5, vous allez être surpris","Vous ne le saviez peut-être pas, mais plus de 200 jeux sont accessibles en cloud gaming sur le PlayStation Portal, sans même posséder de PS5. Une option relativement méconnue qui transforme ce périphérique en véritable console portable. Voici tous les détails…",https://www.lesnumeriques.com/console-jeu-portable/playstation-portal-voici-la-liste-des-jeux-jouables-sans-ps5-vous-allez-etre-surpris-n233593.html,https://cdn.lesnumeriques.com/optim/news/23/233593/e8862721-playstation-portal-voici-la-liste-des-jeux-jouables-sans-ps5-vous-allez-etre-surpris__1200_678__161-196-1961-1141_wtmk.jpg,2025-02-27T15:25:00Z,"Le PlayStation Portal, pensé à lorigine comme un simple écran déporté pour la PS5, peut aussi être utilisé comme une console (presque) autonome.
Grâce à une mise à jour déployée le 19 novembre 2024,… [+9689 chars]",0.0
"{'id': None, 'name': 'CNET'}",Scott Stein,Sony Drops the Price of the PlayStation VR 2 to $400. Is That Worth It?,"An overdue price drop just hit, but it's still a big investment for a novelty that Sony hasn't invested enough game development into.",https://www.cnet.com/tech/gaming/sony-dropped-the-price-on-playstation-vr-2-to-400-is-that-worth-it/,https://www.cnet.com/a/img/resize/3337efb5e9d970747803e2646a8a2ce07e306b83/hub/2024/08/29/a000b311-f282-4346-a6eb-772c3f7af8af/psvr-2-commerce-image.png?auto=webp&fit=crop&height=675&width=1200,2025-02-27T15:24:00Z,"Two years after Sony's second-generation VR headset was released, the PlayStation VR 2 is finally getting an official price cut. The PSVR 2 will be $400 (£400) starting in March, Sony announced Thurs… [+2136 chars]",-0.2732
"{'id': None, 'name': 'Shiftdelete.net'}",Ömer Dursun,Xiaomi 15 Ultra tanıtıldı! İşte özellikleri ve fiyatı,"Xiaomi, yeni amiral gemisi modeli 15 Ultra’yı resmi olarak duyurdu. Tasarımı ve özellikleriyle dikkat çeken 15 Ultra neler vadediyor? Xiaomi 15 Ultra neler vadediyor? Cihazın en dikkat çekici özelliklerinden biri 6.73 inç büyüklüğündeki AMOLED ekranı. 120 Hz …",https://shiftdelete.net/xiaomi-15-ultra-tanitildi,https://ares.shiftdelete.net/2025/02/xiaomi-15-ultra-kamera-ozellikleri-2-1.jpg,2025-02-27T15:20:11Z,"Xiaomi, yeni amiral gemisi modeli 15 Ultra’y resmi olarak duyurdu. Tasarm ve özellikleriyle dikkat çeken 15 Ultra neler vadediyor?
Cihazn en dikkat çekici özelliklerinden biri 6.73 inç büyüklüündeki… [+1012 chars]",0.0
"{'id': 'polygon', 'name': 'Polygon'}",Cameron Faulkner,PlayStation VR 2 will be up to $200 cheaper starting in March,"The PlayStation VR 2 headset for PlayStation 5 and Windows PC is no stranger to getting a temporary $200 price drop during the holidays, but now it’s permanent. Sony announced Thursday that both the $549.99 standalone kit as well as the $599.99 bundle that in…",https://www.polygon.com/gaming/530813/playstation-vr-2-price-cut-399-march,https://platform.polygon.com/wp-content/uploads/sites/2/2025/02/PS_VR2_002.webp?quality=90&strip=all&crop=0%2C10.692038499965%2C100%2C78.615923000071&w=1200,2025-02-27T15:18:54Z,"The PlayStation VR 2 headset for PlayStation 5 and Windows PC is no stranger to getting a temporary $200 price drop during the holidays, but now it’s permanent. Sony announced Thursday that both the … [+1857 chars]",-0.09
"{'id': None, 'name': 'Tuttoandroid.net'}",Paolo Giorgetti,"Galaxy S25 Edge, Tab S10 FE, HONOR GT Pro, Magic V4 e Vivo X200 Ultra: quante anticipazioni!","Scopriamo le ultime anticipazioni su Samsung Galaxy S25 Edge, Galaxy Tab S10 FE, HONOR GT Pro, HONOR Magic V4 e Vivo X200 Ultra.
L'articolo Galaxy S25 Edge, Tab S10 FE, HONOR GT Pro, Magic V4 e Vivo X200 Ultra: quante anticipazioni! proviene da TuttoAndroid.",https://www.tuttoandroid.net/news/2025/02/27/samsung-galaxy-s25-edge-tab-s10-fe-honor-gt-pro-magic-v4-vivo-x200-ultra-leak-1081867/,https://img.tuttoandroid.net/wp-content/uploads/2025/01/samsung-galaxy-s25-edge-2-scaled.jpg,2025-02-27T15:18:33Z,"Nelle prossime settimane saranno lanciate alcune interessanti novità, che toccheranno anche Samsung, HONOR e Vivo. In particolare, oggi ci soffermiamo sull’atteso Samsung Galaxy S25 Edge, ma anche su… [+5446 chars]",0.6037
"{'id': None, 'name': 'Digital Trends'}",Bryan M. Wolfe,Xiaomi’s gorgeous new flagship phone just launched in China,"Prior to the international launch of the Xiaomi 15 Ultra, the Chinese version was announced. It is a stunning phone.",https://www.digitaltrends.com/mobile/xiaomis-gorgeous-new-flagship-phone-just-launched-in-china/,https://www.digitaltrends.com/wp-content/uploads/2025/02/Xiaomi-15-Ultra-official-image-4-1420x1420-1.jpeg?resize=1200%2C630&p=1,2025-02-27T15:17:05Z,"The global launch of the Xiaomi 15 Ultra is just days away. Today, the phone’s Chinese version (via Android Headlines) was announced, confirming many recent rumors that could be carried over to that … [+2346 chars]",0.0
"{'id': None, 'name': 'Journal du geek'}",Elisa Rahouadj,PlayStation baisse officiellement le prix de cet accessoire,Sony annonce la baisse de prix de son PSVR 2... suite à son échec commercial ?,https://www.journaldugeek.com/2025/02/27/playstation-baisse-officiellement-le-prix-de-cet-accessoire/,https://www.journaldugeek.com/app/uploads/2024/11/psvr-2.jpg,2025-02-27T15:16:52Z,"Deux ans après sa sortie, l’accessoire le moins acheté de toute la gamme PS5 voit enfin son prix baisser. Et de manière drastique. Sony annonce en fanfare que le prix du PS VR 2, son dernier système … [+2769 chars]",0.0
"{'id': None, 'name': 'Blognone.com'}",mk,โซนี่ลดราคา PS VR2 จาก 549 ดอลลาร์ ลงมาเหลือ 399 ดอลลาร์,"โซนี่ประกาศลดราคาของ PlayStation VR2 จากเดิม 549 ดอลลาร์ ลงมาเหลือ 399 ดอลลาร์ หรือลดลงมาถึง 150 ดอลลาร์ในครั้งเดียว

เท่านั้นยังไม่พอ ชุดบันเดิล PlayStation VR2 Horizon Call of the Mountain Bundle ที่เดิมขาย 599 ดอลลาร์ ลดลงมาเหลือ 399 ดอลลาร์ (เท่ากันกับชุ…",https://www.blognone.com/node/144967,https://www.blognone.com/sites/default/files/externals/20e294f5595b55a711bbf466a4f6d5c4.jpg,2025-02-27T15:15:38Z,"Creative Commons Attribution 3.0©2004-2024
Blognone.com is owned and operated by Blognone Co., Ltd. (LinkedIn Profile)
Blognone is a subsidiary company of wongnai.com",0.4404
"{'id': None, 'name': 'Zive.cz'}",Lukáš Václavík,PlayStation VR2 trvale zlevňuje na 11 390 Kč. Sony chce nakopnout prodeje,,https://doupe.zive.cz/sony-playstation-vr2-nova-cena-2025,https://doupe.zive.cz/getthumbnail.aspx?w=20000&h=20000&q=100&id_file=607528249,2025-02-27T15:15:00Z,"Sony po dvou letech od uvedení brýlí PlayStation VR2 sniuje jejich cenu. Pvodn stály 550 dolar, pípadn 600 eur. Nov budou od bezna za 400 dolar, resp. 450 eur. V esku pi uvedení stály doporuených 14 … [+992 chars]",-0.5574
