country,date,Inflation,Unemployment Rate,GDP (USD),Interest Rate
Bahrain,2018,2.08766938046978,1.2,39567978723.4043,
Bangladesh,2023,9.8835030377921,4.454,437415331040.994,0.629461237622801
Bangladesh,2022,7.69695437176898,4.593,460131688909.301,1.9724805729144
Bangladesh,2021,5.54565430773473,5.327,416271647911.014,3.07621573507077
Bangladesh,2020,5.69107474746211,5.436,373979442362.193,4.2891862514626
Bangladesh,2019,5.59199639930629,4.441,351231654603.692,5.68956371493223
Bangladesh,2018,5.54362139486476,4.407,321362752441.78,3.63430365848223
Barbados,2023,9.79207077126447,7.878,6720733200.0,
Barbados,2022,,8.365,6257303500.0,7.33623872506533
Barbados,2021,,9.433,5275242050.0,5.5905647657326
Barbados,2020,,9.777,5168344450.0,2.79323419017551
Barbados,2019,4.10028964518461,8.412,5788288000.0,5.77949882984232
Barbados,2018,3.67381410406801,8.322,5629916200.0,4.64622236914642
Belarus,2023,5.0005990309131,3.461,71857382745.6066,2.4160561961383
Belarus,2022,15.209675274081,3.574,73775179924.603,-1.88800246479072
Belarus,2021,9.46028389623103,3.9,69673747131.87,-4.51667506544994
Belarus,2020,5.54814357456511,4.049,61371755326.2351,-2.54313203568407
Belarus,2019,5.59815595039854,4.165,64410122847.3508,0.411406273878465
Belarus,2018,4.87230220550684,4.763,60031173807.7196,-3.07106514233759
Belgium,2023,4.04901077613941,5.528,644782756682.756,
Belgium,2022,9.597511728725,5.57,593438820508.173,
Belgium,2021,2.44024851144084,6.248,598494036474.409,
Belgium,2020,0.740791812220344,5.545,529694473501.791,
Belgium,2019,1.43681956996429,5.364,536726344405.489,
Belgium,2018,2.05316499865186,5.941,542638913427.921,
Belize,2023,4.38984017487675,8.267,3066850000.0,1.8099744501983
Belize,2022,6.27689319447544,8.763,2846700000.0,1.18509513703836
Belize,2021,3.23563659237071,10.322,2420550000.0,7.75862589845888
Belize,2020,0.121434644614894,10.784,2042850000.0,9.44776634809956
Belize,2019,0.187069385181424,9.053,2388300000.0,9.19533743630893
Belize,2018,0.269982622646335,7.896,2293250000.0,9.03025245001887
Benin,2023,2.73102465280233,1.657,19676049075.7011,
Benin,2022,1.35077863583527,1.685,17401746309.2655,
Benin,2021,1.73353962694036,1.779,17690083519.9323,4.55750151392328
Benin,2020,3.02272119663769,1.502,15651545208.8783,3.55709341440007
Benin,2019,0.732849371240975,1.214,14391686309.033,7.11416977822067
Benin,2018,0.919170717886054,1.41,14262408079.7014,6.05230816342888
Bermuda,2023,,,8141700000.0,
Bermuda,2022,,,7827980000.0,
Bermuda,2021,,,7286607000.0,
Bermuda,2020,,,6887147000.0,
Bermuda,2019,,,7423465000.0,
Bermuda,2018,,,7225977000.0,
Bhutan,2023,4.22934419929261,3.126,,7.56503850838486
Bhutan,2022,5.63916671396365,5.947,2898227743.13545,7.75571249855236
Bhutan,2021,7.3468144053353,4.803,2768802959.60794,5.92037928842037
Bhutan,2020,5.62936522632514,5.03,2457604334.15915,8.27509066651002
Bhutan,2019,2.7264303738882,2.72,2735683570.28851,10.5636717935221
Bhutan,2018,2.7239638618372,3.35,2583335721.20625,12.7029438188523
Bolivia,2023,2.57688800489192,3.024,45135398008.8166,9.19561261731636
Bolivia,2022,1.74632872945969,3.552,44008282877.9606,2.51180756897757
Bolivia,2021,0.737383721452275,5.089,40406111695.179,3.90645451619611
Bolivia,2020,0.940742153381849,7.903,36629843805.0216,9.62509681263889
Bolivia,2019,1.83954504969026,3.682,40895322843.7851,9.15598643187716
Bolivia,2018,2.27205987230155,3.519,40287647930.4761,4.8332593604001
Bosnia and Herzegovina,2023,6.1059011284828,10.668,27514782476.0406,-2.48323870976058
Bosnia and Herzegovina,2022,14.0208440826771,12.657,24534663636.1778,-7.55577424754142
Bosnia and Herzegovina,2021,1.98163900587622,14.897,23672712242.2149,-1.67991069986102
Bosnia and Herzegovina,2020,-1.0512960076349,15.868,20226036564.4129,3.00786242008792
Bosnia and Herzegovina,2019,0.56278215406123,15.692,20482608755.379,0.796048107245461
Bosnia and Herzegovina,2018,1.41710814018034,18.4,20484053868.9246,0.971534856173147
Botswana,2023,5.0676154934383,23.381,19396084498.0084,4.51792831085342
Botswana,2022,11.665567478802,23.615,20321958850.0363,-7.40309917865751
Botswana,2021,7.24097765588442,23.106,18750946600.1423,-2.88928569600495
Botswana,2020,1.8903591682421,21.017,14960291105.9316,1.31348858837881
Botswana,2019,2.77286442863321,20.094,16725908148.5481,5.85851094935516
Botswana,2018,3.23801558947715,19.681,17031943186.1353,6.4391200606277
Brazil,2023,4.59356282283204,7.947,2173665655937.27,37.2075093316886
Brazil,2022,9.28010608956873,9.231,1951923942083.32,28.3960928277404
Brazil,2021,8.30165975585673,13.158,1670647399034.67,15.0108849661413
Brazil,2020,3.21176803803376,13.697,1476107231194.11,21.1971796870516
Brazil,2019,3.73297621216894,11.936,1873288205186.45,31.9030727508498
Brazil,2018,3.66485028376729,12.329,1916933898038.36,33.1023342480424
British Virgin Islands,2023,,,,
British Virgin Islands,2022,,,,
British Virgin Islands,2021,,,,
British Virgin Islands,2020,,,,
British Virgin Islands,2019,,,,
British Virgin Islands,2018,,,,
Brunei Darussalam,2023,0.35706431153689,5.183,15128292980.8638,21.1198532159643
Brunei Darussalam,2022,3.68225030604216,5.191,16681536442.5498,-15.081471623528
Brunei Darussalam,2021,1.73341388450593,4.905,14006496614.3195,-8.63105556015541
Brunei Darussalam,2020,1.94031996607184,7.409,12005799664.2691,18.3581441257778
Brunei Darussalam,2019,-0.390522069165529,6.6,13469235348.2211,9.13837622305791
Brunei Darussalam,2018,1.02505179290212,8.7,13566908401.1864,-3.40210003983005
Bulgaria,2023,9.44284140088564,4.319,102407653020.606,-3.28394425747554
Bulgaria,2022,15.3252589264366,4.268,90642851835.8996,-10.5008398914837
Bulgaria,2021,3.29774435299515,5.267,84417951260.8091,-2.66479476528815
Bulgaria,2020,1.67244096855756,5.125,70716821234.5967,-0.00422201137831966
Bulgaria,2019,3.10372944796781,4.23,68631726289.2794,-0.652136208064892
Bulgaria,2018,2.81454473824829,5.211,66289266348.6504,0.679071463804736
Burkina Faso,2023,0.742910428668841,5.348,20324617844.5265,
Burkina Faso,2022,14.2902354303358,5.389,18820218690.5948,
Burkina Faso,2021,3.65353287214209,5.2,19697516284.3787,6.13021813204196
Burkina Faso,2020,1.88443993781991,5.04,17725010532.5268,0.0675375097350463
Burkina Faso,2019,-3.2333893398333,4.71,16032813503.3707,6.1439206172505
Burkina Faso,2018,1.95594302672523,4.695,15890066221.2882,5.62891377347395
Burundi,2023,26.9414835762453,0.921,2642161668.85211,-0.131115723919914
Burundi,2022,18.8008786664945,0.915,3338722827.65691,-5.54308023795669
Burundi,2021,8.40453845076341,1.118,2775798697.46022,4.00087067669464
Burundi,2020,7.32110643415521,1.03,2649680261.44299,5.87779867369766
Burundi,2019,-0.686772170797359,1.043,2576518879.82353,13.5659023946464
Burundi,2018,-2.81469807668465,1.146,2667182199.51333,18.1576757569898
Cabo Verde,2023,3.72437517668748,11.971,2533819406.4916,3.59940972987868
Cabo Verde,2022,7.93092925430087,12.246,2247003347.63376,1.39974162224958
Cabo Verde,2021,1.86215297494647,13.976,2051842609.64558,6.18588126140526
Cabo Verde,2020,0.605795808395385,14.69,1821565617.6945,7.79979465489293
Cabo Verde,2019,1.10666674296063,12.128,2252177133.74705,8.38767999616974
Cabo Verde,2018,1.25699566690509,12.17,2205099509.15987,7.1469580783303
Cambodia,2023,2.12746796594194,0.225,42335646895.7984,
Cambodia,2022,5.34370264895437,0.231,39994532959.6074,
Cambodia,2021,2.92073477592949,0.396,36790163687.4421,
Cambodia,2020,2.9402951426397,0.172,34818073901.4851,
Cambodia,2019,1.94257500833107,0.119,36685356407.7206,
Cambodia,2018,2.45908515380146,0.13,33145892168.8958,
Cameroon,2023,7.38281384280984,3.613,49279410982.826,
Cameroon,2022,6.24767713343861,3.653,44347206072.5513,
Cameroon,2021,2.27185762503637,3.973,45011937346.8384,
Cameroon,2020,2.43760882182236,3.87,40773241177.0505,
Cameroon,2019,2.45280214062732,3.622,39667757527.6578,
Cameroon,2018,1.0688581131292,3.601,39955552189.795,
Canada,2023,3.87900159788426,5.415,2142470914401.36,
Canada,2022,6.80280115341613,5.279,2161483369422.01,
Canada,2021,3.39519318527528,7.527,2007472181464.15,
Canada,2020,0.716999632307827,9.657,1655684730000.19,
Canada,2019,1.94926902411593,5.69,1743725183672.52,
Canada,2018,2.26822567248103,5.837,1725329192783.02,
Cayman Islands,2023,,,7139428557.71423,
Cayman Islands,2022,,,6600843963.37585,
Cayman Islands,2021,,,6060026520.10608,
Cayman Islands,2020,,,5655358021.43209,
Cayman Islands,2019,,,5941896607.58643,
Cayman Islands,2018,,,5530178440.71376,
Central African Republic,2023,2.97913852618937,5.877,2555492085.24831,
Central African Republic,2022,5.58316735183247,5.956,2382618615.01694,
Central African Republic,2021,4.25936417542868,6.375,2516498412.46384,
Central African Republic,2020,1.71015659523153,6.196,2326720900.38047,
Central African Republic,2019,2.68537355266787,5.607,2221301351.43918,
Central African Republic,2018,1.61215686991555,5.517,2220979146.11241,
Chad,2023,10.8363568399842,1.074,13149325362.3347,
Chad,2022,5.78802687843616,1.096,12396807588.4082,
Chad,2021,-0.772844370359139,1.548,11779981332.8631,
Chad,2020,4.4641443723286,1.707,10715396042.3343,
Chad,2019,-0.971939175419317,1.084,11314951091.7283,
Chad,2018,4.27462198610545,1.135,11239167898.3395,
Channel Islands,2023,,6.187,12507927144.1342,
Channel Islands,2022,,6.147,11308300346.3725,
Channel Islands,2021,,6.875,11157002972.5829,
Channel Islands,2020,,6.863,9439810775.67214,
Channel Islands,2019,,6.408,10032440928.3488,
Channel Islands,2018,,6.571,10026153344.8196,
Chile,2023,7.58168251407969,9.013,335533331669.219,
Chile,2022,11.6438667110561,8.249,302116539409.03,
Chile,2021,4.52456838259121,9.281,315515014838.539,
Chile,2020,3.04549084804334,10.934,254042159309.311,
Chile,2019,2.55754475703327,7.493,278285058719.466,
Chile,2018,2.43488981353057,7.623,295857562991.709,2.54731216137638
China,2023,0.234836828893051,4.67,17794783039552.0,4.96128802760332
China,2022,1.97357555739051,4.98,17881782683707.3,2.48107607622312
China,2021,0.981015135544882,4.55,17820459508852.2,-0.193517050835666
China,2020,2.41942189457782,5.0,14687744162801.0,3.83860120447208
China,2019,2.89923416358227,4.56,14279968506271.7,3.02438482052273
China,2018,2.07479039965576,4.31,13894907857880.6,0.821501871986205
Colombia,2023,11.7359044948689,9.594,363493841244.303,13.8189997645355
Colombia,2022,10.1772313546166,10.547,345329875078.512,0.819154152685682
Colombia,2021,3.49505757399448,13.898,318524633225.395,1.42458739401645
Colombia,2020,2.52663500084706,15.983,270348342541.465,8.24660761552955
Colombia,2019,3.52301932741447,10.28,323031701192.84,7.46754725861933
Colombia,2018,3.24056932930569,9.36,334198218098.276,7.15306948982847
Comoros,2023,,3.776,1352380971.24055,
Comoros,2022,,3.816,1242519407.77603,2.94621673740596
Comoros,2021,,4.394,1296089479.91978,7.69248330549607
Comoros,2020,,4.471,1225039196.61091,7.37469560008337
Comoros,2019,,3.934,1195019531.9011,6.03679877441353
Comoros,2018,,3.942,1188797449.38584,8.50815066613836
"Congo, Dem. Rep.",2023,,4.484,66383287002.9867,
"Congo, Dem. Rep.",2022,,4.522,65801547619.5815,
"Congo, Dem. Rep.",2021,,5.28,55328482783.5393,7.22788278421257
"Congo, Dem. Rep.",2020,,5.345,48716961860.1325,21.228696044718
"Congo, Dem. Rep.",2019,,4.591,51775829877.2088,19.6802003687004
"Congo, Dem. Rep.",2018,,4.618,47568210009.8172,-4.77125575061414
"Congo, Rep.",2023,4.30174563591016,19.898,15321055822.5167,
"Congo, Rep.",2022,3.04344334698478,20.108,15817030154.6941,
"Congo, Rep.",2021,1.7156427545126,21.96,14825690210.9157,
"Congo, Rep.",2020,1.79537147083108,22.198,11468687464.0046,
"Congo, Rep.",2019,2.20607305781525,20.392,13976637779.9763,
"Congo, Rep.",2018,1.15277896375523,20.701,14773900288.5135,
Costa Rica,2023,0.525193508693455,8.325,86497941439.0174,9.19254167495134
Costa Rica,2022,8.27477490232654,11.325,69243626028.5936,1.01661806501087
Costa Rica,2021,1.72647755109241,15.139,64960725734.1965,3.06530709358031
Costa Rica,2020,0.724911478131376,16.432,62395610760.0492,5.82052018289417
Costa Rica,2019,2.09604635327807,10.807,64417670521.3545,6.02471556816459
Costa Rica,2018,2.22111461526581,9.01,62420164991.5374,8.73920721920776
Cote d'Ivoire,2023,4.38711707003279,2.27,78875489245.0538,
Cote d'Ivoire,2022,5.27616724262846,2.306,70173140101.4315,
Cote d'Ivoire,2021,4.09195189692863,2.63,72794636653.7793,
Cote d'Ivoire,2020,2.42500656821815,2.584,63027852805.4204,
Cote d'Ivoire,2019,-1.10686343994188,2.401,60382894697.3557,
Cote d'Ivoire,2018,0.359409031380677,2.85,58522477786.6889,
Croatia,2023,7.9412817758683,6.086,84393795502.4421,
Croatia,2022,10.7805806758686,6.96,71198635101.9514,
Croatia,2021,2.55450699642041,7.608,69006802298.6956,
Croatia,2020,0.154811374562106,7.507,57963370885.0798,
Croatia,2019,0.771820346498019,6.617,61467582193.6824,
Croatia,2018,1.50012501041756,8.432,61668130122.5878,
Cuba,2023,,1.719,,
Cuba,2022,,1.82,,
Cuba,2021,,2.116,,
Cuba,2020,,2.24,107351800000.0,
Cuba,2019,,1.705,103427600000.0,
Cuba,2018,,1.7,100050036096.123,
Curacao,2023,,,3281419347.37053,
Curacao,2022,,,3075180834.72417,
Curacao,2021,,,2739608156.42458,
Curacao,2020,,,2534327597.76536,
Curacao,2019,2.62220783425059,,3026124134.07821,
Curacao,2018,2.58368756641814,,3046364804.46927,
Cyprus,2023,3.54134188751663,6.098,33886930712.3394,
Cyprus,2022,8.39548297993334,6.806,30976176886.8521,
Cyprus,2021,2.44608867175474,7.513,30372874319.6285,
Cyprus,2020,-0.638422797978959,7.755,25555093854.2968,
Cyprus,2019,0.250370996758493,7.155,26196667099.5303,
Cyprus,2018,1.43549119531759,8.504,25754001367.5448,
Czechia,2023,10.6612601372426,2.579,343207874553.734,-3.21389905957262
Czechia,2022,15.1001651468371,2.224,301831228325.556,-4.09132848261658
Czechia,2021,3.83984491500146,2.803,290972714482.313,-0.800024650179158
Czechia,2020,3.16129528497801,2.55,251109660602.536,-1.12128533160186
Czechia,2019,2.8478759591805,2.015,256794209028.77,-0.149541365420505
Czechia,2018,2.14949494949493,2.246,251992360762.236,0.708328266221049
Denmark,2023,3.30517811237606,5.094,407091920305.404,
Denmark,2022,7.6965669988926,4.434,401945576107.963,
Denmark,2021,1.8530454398968,5.043,408378204639.999,
Denmark,2020,0.420711974110115,5.637,355631021931.621,
Denmark,2019,0.75813157251162,5.018,345401473012.615,
Denmark,2018,0.813609467455631,5.131,355293374912.393,
Djibouti,2023,1.49506816515088,26.154,4098530513.55777,
Djibouti,2022,5.17980847967061,26.307,3674298479.07676,
Djibouti,2021,1.18191775339802,27.668,3385825228.86997,
Djibouti,2020,1.7774078380617,27.713,3185150981.03207,
Djibouti,2019,3.31925372703827,26.256,3088853638.56832,
Djibouti,2018,0.14797084987711,26.184,2913466732.12507,
Dominica,2023,4.22769324983409,,653992592.592593,2.98383776701235
Dominica,2022,7.7806152516404,,607159259.259259,2.87163794982282
Dominica,2021,1.4831944499819,,555266666.666667,3.1758509480557
Dominica,2020,-0.727116412668203,,504214814.814815,8.12491396444439
Dominica,2019,1.50462353858141,,611537037.037037,2.92551509396417
Dominica,2018,0.98919111918989,,554770370.37037,4.95235654384996
Dominican Republic,2023,4.78561281021135,5.555,121444279313.931,7.52708778224265
Dominican Republic,2022,8.81109209279587,5.504,113537368176.13,1.0259702948332
Dominican Republic,2021,8.24300347981809,7.702,94243425938.3647,1.69901512904323
Dominican Republic,2020,3.78103179915517,6.126,78844656298.1776,5.97395752334564
Dominican Republic,2019,1.81060377042959,6.356,88941372558.2397,9.71576484075912
Dominican Republic,2018,3.56443426013508,5.861,85555390139.118,8.0792258527232
Ecuador,2023,2.21568764237058,3.51,118844826000.0,
Ecuador,2022,3.46616972213077,3.761,116586079000.0,
Ecuador,2021,0.133251386096389,4.552,107435101000.0,
Ecuador,2020,-0.338872392562139,6.127,95865472000.0,
Ecuador,2019,0.266012515466155,3.812,107595829000.0,
Ecuador,2018,-0.224103246005552,3.53,107478962000.0,
"Egypt, Arab Rep.",2023,33.8847763115546,7.334,396002496996.96,-5.66130850390234
"Egypt, Arab Rep.",2022,13.8956609775178,7.344,476747720364.742,0.142669652477037
"Egypt, Arab Rep.",2021,5.21404940513043,7.441,424671765455.704,4.36620669870869
"Egypt, Arab Rep.",2020,5.04493288977539,7.974,383817841547.099,4.88781543020781
"Egypt, Arab Rep.",2019,9.15279959324804,7.851,318678815489.749,2.19909578279478
"Egypt, Arab Rep.",2018,14.4014657807422,9.855,262588632526.73,-2.35870301315836
El Salvador,2023,4.04554694222477,2.992,34015620000.0,
El Salvador,2022,7.19861615609867,2.999,31988920000.0,
El Salvador,2021,3.46692585313082,4.327,29043140000.0,
El Salvador,2020,-0.371590212324095,5.008,24921190000.0,
El Salvador,2019,0.0753241350024612,4.17,26881140000.0,
El Salvador,2018,1.09033000581892,4.006,26020850000.0,
Equatorial Guinea,2023,,8.367,12337550583.754,
Equatorial Guinea,2022,4.78671704710803,8.455,13687643435.6249,
Equatorial Guinea,2021,-0.0971007664640198,8.976,12215878032.7166,
Equatorial Guinea,2020,4.76669523944228,8.781,9893816007.7398,
Equatorial Guinea,2019,1.53027528964189,8.064,11364133549.7478,
Equatorial Guinea,2018,1.06007410662171,7.967,13097012133.6159,
Eritrea,2023,,5.586,,
Eritrea,2022,,5.695,,
Eritrea,2021,,6.177,,
Eritrea,2020,,6.088,,
Eritrea,2019,,5.552,,
Eritrea,2018,,5.511,,
Estonia,2023,9.15922507983982,6.378,41291245222.1948,
Estonia,2022,19.3982634080616,5.571,38376046174.971,
Estonia,2021,4.65316673847473,6.178,37204563051.4723,
Estonia,2020,-0.44453109767983,6.956,31820771493.8974,
Estonia,2019,2.27725931243522,4.514,31873748770.0313,
Estonia,2018,3.43632688420446,5.412,31222632740.7247,
Eswatini,2023,,35.086,4442875788.08505,9.06621202251704
Eswatini,2022,,35.359,4695372785.0814,-1.15327123228557
Eswatini,2021,,34.153,4737671576.32851,7.070130261393
Eswatini,2020,,32.944,4105756862.55271,2.95077555171257
Eswatini,2019,2.59801620311077,28.138,4594818143.27624,7.3882529343561
Eswatini,2018,4.81506167461513,26.369,4659474399.74018,6.58030106851029
Ethiopia,2023,30.2188278135278,3.402,163697927593.982,
Ethiopia,2022,33.8898797100898,3.409,126772703047.701,
Ethiopia,2021,26.8395221557722,3.935,111261882958.426,
Ethiopia,2020,20.3563468559061,3.994,107657734392.446,
Ethiopia,2019,15.8096321719344,2.917,95912607722.3032,
Ethiopia,2018,13.8330356586661,2.802,84269196625.8784,
Faroe Islands,2023,,,3907323961.33964,
Faroe Islands,2022,,,3566698397.6602,
Faroe Islands,2021,,,3664686796.62669,
Faroe Islands,2020,,,3271813311.5831,
Faroe Islands,2019,,,3266432734.22819,
Faroe Islands,2018,,,3188600927.46688,
Fiji,2023,2.14817440623896,4.322,5442046565.04719,0.836818515553097
Fiji,2022,4.52019266394958,4.446,4969503560.7735,2.91260395448639
Fiji,2021,0.155855722131516,4.701,4305031630.81808,8.67345379455448
Fiji,2020,-2.5952432588738,4.649,4432466237.09588,7.78440083572286
Fiji,2019,1.77310182460282,4.373,5444407214.31758,4.41114897326101
Fiji,2018,4.08147637644526,4.335,5581425324.91185,4.1918444283907
Finland,2023,6.25064322154763,7.151,295532341254.907,
Finland,2022,7.12350773301402,6.719,280241515774.32,
Finland,2021,2.19457432340007,7.617,294223210496.119,
Finland,2020,0.290554555653239,7.759,270000311606.226,
Finland,2019,1.02409392963431,6.695,267014821129.411,
Finland,2018,1.08382098409305,7.361,273869255596.078,
France,2023,4.87835726508441,7.335,3051831611384.76,
France,2022,5.22236748369735,7.308,2796302210398.84,
France,2021,1.64233141038385,7.874,2966433692008.09,
France,2020,0.476498852725066,8.009,2647926055110.05,
France,2019,1.10825492288294,8.415,2722793515171.76,
France,2018,1.85081508315502,9.018,2781576320884.39,
French Polynesia,2023,,11.749,,
French Polynesia,2022,,11.888,5814661208.90544,
French Polynesia,2021,,12.531,6150640646.38319,
French Polynesia,2020,,12.951,5792545870.80614,
French Polynesia,2019,,11.565,6022276196.13871,
French Polynesia,2018,,11.572,6135116253.33452,
Gabon,2023,3.62901534185376,20.278,19388402541.6698,
Gabon,2022,4.23124798274579,20.399,20440655695.1804,
Gabon,2021,1.0869074651941,21.218,19444935097.2395,
Gabon,2020,1.35276110675333,21.27,15342236163.9864,
Gabon,2019,2.46456756151187,20.358,16874405465.391,
Gabon,2018,4.74906652083221,20.439,16867326401.9626,
"Gambia, The",2023,16.9742129632327,6.479,2396111021.64149,4.45329654548509
"Gambia, The",2022,11.5131198380505,6.076,2204734527.88096,9.35783664559597
"Gambia, The",2021,7.37034758876618,6.269,2014158842.14596,11.2848180137213
"Gambia, The",2020,5.93127636562441,5.892,1812170891.19069,25.2583956439869
"Gambia, The",2019,7.11567625631192,4.538,1813609692.49994,20.4680865814816
"Gambia, The",2018,6.52096823946573,4.127,1670671327.81651,19.6801204275511
Georgia,2023,2.48776056578715,11.537,30777833585.4441,10.2601218588529
Georgia,2022,11.8981654203198,11.647,24984568959.605,5.10459321971571
Georgia,2021,9.56691433824769,11.791,18853115588.8106,2.06923029008176
Georgia,2020,5.2024648897534,11.73,16010869215.68,4.63543510413947
Georgia,2019,4.85289821696723,11.565,17638337116.9126,6.55865669781933
Georgia,2018,2.6152447139767,12.667,17902544880.6471,7.37748362882288
Germany,2023,5.94643667725823,3.068,4525703903627.53,
Germany,2022,6.87257438551097,3.12,4163596357879.39,
Germany,2021,3.06666666666673,3.594,4348297440387.53,
Germany,2020,0.144877925813982,3.881,3940142541354.1,
Germany,2019,1.44565976888253,3.163,3957208055215.68,
Germany,2018,1.73216879766942,3.384,4052008447223.53,
Ghana,2023,38.1069656296501,3.063,76370396722.154,
Ghana,2022,31.2558951049016,3.084,74263364041.8742,
Ghana,2021,9.9710886750444,3.384,79524421861.2743,
Ghana,2020,9.88728956269944,3.313,70043099675.68,
Ghana,2019,7.14364003330857,3.16,68337969247.7067,
Ghana,2018,7.80876516610703,3.253,67298914624.3723,
Gibraltar,2023,,,,
Gibraltar,2022,,,,
Gibraltar,2021,,,,
Gibraltar,2020,,,,
Gibraltar,2019,,,,
Gibraltar,2018,,,,
Greece,2023,3.46480128513405,11.066,243498333237.802,
Greece,2022,9.64525981280632,12.426,218880566444.349,
Greece,2021,1.22382501019854,14.656,218303801895.326,
Greece,2020,-1.24798355581405,15.899,191362985554.861,
Greece,2019,0.253007522038157,17.045,207305649887.019,
Greece,2018,0.62562141345364,19.179,213298873494.394,
Greenland,2023,,,,
Greenland,2022,,,,
Greenland,2021,,,3235809504.29871,
Greenland,2020,,,3082884653.2456,
Greenland,2019,,,2997309971.87623,
Greenland,2018,,,3055782146.15957,
Grenada,2023,2.69612269814564,,1316733333.33333,2.99257880260129
Grenada,2022,2.5805392590792,,1224577777.77778,4.73647444454436
Grenada,2021,1.21951193916838,,1122800000.0,3.65305391437644
Grenada,2020,-0.740732597045498,,1043411111.11111,7.15464657927515
Grenada,2019,0.598149764736022,,1213485185.18519,4.106838562838
Grenada,2018,0.804102313277033,,1166514814.81481,8.59987824067676
Guam,2023,,5.363,,
Guam,2022,,5.454,6910000000.0,
Guam,2021,,5.991,6234000000.0,
Guam,2020,,6.248,5916000000.0,
Guam,2019,,5.401,6355000000.0,
Guam,2018,,5.449,6051000000.0,
Guatemala,2023,,2.344,104450210572.012,4.98806734932895
Guatemala,2022,6.88512823344287,3.051,95630524813.106,5.27493097890668
Guatemala,2021,4.26105127422813,2.174,86478835636.3813,8.74420052456317
Guatemala,2020,3.21444062197345,2.955,77719464220.73,9.38397336431813
Guatemala,2019,3.69998398008605,2.193,77172317258.6478,8.85915232499506
Guatemala,2018,3.75186186704508,2.283,73328365862.4329,11.5054168764032
Guinea,2023,7.80497591927973,5.244,22199409741.2578,
Guinea,2022,10.4930409984424,5.267,19910452541.9219,
Guinea,2021,12.5972882566934,5.827,17069115737.8259,
Guinea,2020,10.6016203387167,6.018,14088693742.9464,
Guinea,2019,9.47001039253012,5.018,13442861496.4454,
Guinea,2018,9.82761701259191,4.787,11857030366.7891,
Guinea-Bissau,2023,,2.65,2048348108.35852,
Guinea-Bissau,2022,9.39383877456591,2.666,1796608530.82267,
Guinea-Bissau,2021,2.24248879577659,3.031,1853796455.89489,
Guinea-Bissau,2020,1.14000939393213,2.89,1646400349.84867,
Guinea-Bissau,2019,0.24660026814783,2.413,1588638853.59328,
Guinea-Bissau,2018,0.381324702791081,3.127,1554133593.91699,
Guyana,2023,2.82110335099641,12.025,17159509565.4676,24.379574217425
Guyana,2022,6.11505550109935,12.013,14718387016.7866,-3.25161887245157
Guyana,2021,5.03285574626702,14.557,8041363893.04556,-11.062692770007
Guyana,2020,0.99333702283873,15.334,5471256594.72422,48.5203312216654
Guyana,2019,2.08723089162013,13.172,5173760191.84652,7.30175934817455
Guyana,2018,1.28284288443528,13.627,4787636997.85343,16.3598774102234
Haiti,2023,36.8135162780854,14.556,19850829757.5418,-13.1530212648201
Haiti,2022,33.98393194707,14.635,20253551920.5516,-13.1191416098065
Haiti,2021,16.8415240198785,15.28,20877414952.6375,-4.71816177844493
Haiti,2020,22.7963113642528,15.546,14508222518.3018,-3.41324776395879
Haiti,2019,18.7037825672506,14.057,15016090929.5125,-4.74015262677218
Haiti,2018,12.4814111170435,13.878,16403864617.8458,6.16388449643877
Honduras,2023,6.66325180347457,6.07,34400509852.0436,7.74172345044945
Honduras,2022,9.08963911525025,8.774,31426041806.7985,4.8435865407753
Honduras,2021,4.48087963413445,8.506,28144331506.6149,10.8599265565956
Honduras,2020,3.46841177951184,10.982,23352232483.755,13.1595005073251
Honduras,2019,4.36587159819267,5.698,24882225741.8119,13.5261185095151
Honduras,2018,4.34734937777528,5.648,24067750760.499,15.5540781113514
"Hong Kong SAR, China",2023,2.09660511249089,2.949,380812234827.832,2.91219092527806
"Hong Kong SAR, China",2022,1.88136707196853,4.318,358681066274.469,3.35858659999335
"Hong Kong SAR, China",2021,1.56875834445922,5.174,368954169748.818,4.28705514626083
"Hong Kong SAR, China",2020,0.2509620210808,5.808,344943149590.058,4.33404298552532
"Hong Kong SAR, China",2019,2.88320853773996,2.917,363074545072.389,2.99794472987414
"Hong Kong SAR, China",2018,2.40613432046534,2.805,361731070995.726,1.33331966702298
Hungary,2023,17.1249659678737,4.107,212388906458.724,0.481988651849058
Hungary,2022,14.6081439492433,3.609,177006128624.627,-3.1304103307255
Hungary,2021,5.11096534382855,4.045,182109999477.691,-3.26450115808617
Hungary,2020,3.32674385766738,4.25,157288955508.176,-4.16562578727742
Hungary,2019,3.33858635382008,3.419,164020460331.659,-2.85593422125175
Hungary,2018,2.85024792594646,3.708,160565642983.587,-3.2203535626322
Iceland,2023,8.73630299937298,3.518,31325116556.3807,5.51703690281139
Iceland,2022,8.3087551155892,3.789,28770206626.5564,-1.18279975356638
Iceland,2021,4.44423970189739,6.029,25825287184.3818,-0.909890205490951
Iceland,2020,2.84792401518665,5.478,21629953194.0659,1.67553661644041
Iceland,2019,3.01397179156053,3.507,24681343649.2952,2.38684774572715
Iceland,2018,2.68291768267392,2.704,26260850582.0687,4.21253038766199
India,2023,5.64914318907925,4.172,3567551674623.01,
India,2022,6.69903414079852,4.822,3353470496886.33,1.70461092850436
India,2021,5.13140747176369,6.38,3167270623260.47,0.316945144211866
